,initial_set,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.9,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.9,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,diversity,_merge,sampling_type
319,IDS_top50_urban_100_points_probabilistic_100_size_seed_5678.pkl,100,-0.224321339405695,-0.1,-0.1024864267881139,-0.124864267881139,-0.3237784109302511,-0.3461562520232762,-0.3486426788113901,-0.2077690536782159,-0.1,-0.1021553810735643,-0.1215538107356432,-0.2939842966207887,-0.3133827262828675,-0.3155381073564319,969.6463448309896,both,convenience_sampling_urban_based
320,IDS_top50_urban_100_points_probabilistic_100_size_seed_789.pkl,100,-0.2276491042044368,-0.1,-0.1025529820840887,-0.1255298208408873,-0.3297683875679862,-0.3527452263247849,-0.3552982084088736,-0.2205232104735265,-0.1,-0.1024104642094705,-0.1241046420947053,-0.3169417788523476,-0.3386359567375824,-0.3410464209470529,849.3522100949267,both,convenience_sampling_urban_based
321,IDS_top50_urban_100_points_probabilistic_100_size_seed_9101.pkl,100,-0.2608760878172104,-0.1,-0.1032175217563442,-0.132175217563442,-0.3895769580709788,-0.4185346538780766,-0.4217521756344208,-0.2217232435773601,-0.1,-0.1024344648715472,-0.124344648715472,-0.3191018384392482,-0.341012022283173,-0.3434464871547202,944.1752387785892,both,convenience_sampling_urban_based
322,IDS_top50_urban_200_points_probabilistic_200_size_seed_1.pkl,200,-0.1842403961971996,-0.0707106781186547,-0.0729812724802256,-0.0934166217343637,-0.2750641706600355,-0.2954995199141735,-0.2977701142757445,-0.1543835504176358,-0.0707106781186547,-0.0723841355646343,-0.0874452525784509,-0.2213218482568207,-0.2363829652706373,-0.2380564227166169,-16307.449921805848,both,convenience_sampling_urban_based
323,IDS_top50_urban_200_points_probabilistic_200_size_seed_1213.pkl,200,-0.1531086284090071,-0.0707106781186547,-0.0723586371244618,-0.0871902681767252,-0.2190269886412891,-0.2338586196935526,-0.2355065786993596,-0.1443720289692842,-0.0707106781186547,-0.0721839051356673,-0.0854429482887806,-0.2033011096497878,-0.2165601528029011,-0.2180333798199137,-15785.18358917952,both,convenience_sampling_urban_based
324,IDS_top50_urban_200_points_probabilistic_200_size_seed_123.pkl,200,-0.1495801547993305,-0.0707106781186547,-0.0722880676522682,-0.0864845734547899,-0.2126757361438711,-0.2268722419463928,-0.2284496314800063,-0.1441606262093985,-0.0707106781186547,-0.0721796770804696,-0.0854006677368035,-0.2029205846819936,-0.2161415753383274,-0.2176105743001423,-15989.235726733205,both,convenience_sampling_urban_based
325,IDS_top50_urban_200_points_probabilistic_200_size_seed_1234.pkl,200,-0.1497827344385394,-0.0707106781186547,-0.0722921192450524,-0.0865250893826316,-0.2130403794944471,-0.2272733496320264,-0.228854790758424,-0.1504096999326972,-0.0707106781186547,-0.0723046585549356,-0.0866504824814632,-0.2141689173839312,-0.2285147413104588,-0.2301087217467397,-15877.380582411291,both,convenience_sampling_urban_based
326,IDS_top50_urban_200_points_probabilistic_200_size_seed_1415.pkl,200,-0.1579946130778049,-0.0707106781186547,-0.0724563568178377,-0.0881674651104847,-0.227821761045125,-0.243532869337772,-0.245278548036955,-0.1450456966842949,-0.0707106781186547,-0.0721973784899675,-0.0855776818317827,-0.204513711536807,-0.2178940148786222,-0.219380715249935,-15437.498048205363,both,convenience_sampling_urban_based
327,IDS_top50_urban_200_points_probabilistic_200_size_seed_42.pkl,200,-0.1650348280069566,-0.0707106781186547,-0.0725971611164207,-0.0895755080963151,-0.2404941479175981,-0.2574724948974926,-0.2593589778952586,-0.1605860610875872,-0.0707106781186547,-0.0725081857780333,-0.0886857547124412,-0.2324863674627331,-0.248663936397141,-0.2504614440565196,-15690.8073300314,both,convenience_sampling_urban_based
328,IDS_top50_urban_200_points_probabilistic_200_size_seed_456.pkl,200,-0.1520593205733045,-0.0707106781186547,-0.0723376509677477,-0.0869804066095847,-0.2171382345370243,-0.2317809901788612,-0.2334079630279543,-0.1456550075319787,-0.0707106781186547,-0.0722095647069212,-0.0856995440013195,-0.2056104710626379,-0.2191004503570362,-0.2205993369453027,-15857.194112856378,both,convenience_sampling_urban_based
329,IDS_top50_urban_200_points_probabilistic_200_size_seed_5678.pkl,200,-0.1592201326859165,-0.0707106781186547,-0.07248086721,-0.0884125690321071,-0.2300276963397259,-0.245959398161833,-0.2477295872531782,-0.1510220474414502,-0.0707106781186547,-0.0723169055051106,-0.0867729519832138,-0.2152711428996866,-0.2297271893777898,-0.2313334167642458,-15852.423416454796,both,convenience_sampling_urban_based
330,IDS_top50_urban_200_points_probabilistic_200_size_seed_789.pkl,200,-0.1550952897997573,-0.0707106781186547,-0.0723983703522768,-0.0875876004548752,-0.2226029791446394,-0.2377922092472379,-0.23947990148086,-0.1487167303049281,-0.0707106781186547,-0.0722707991623802,-0.0863118885559094,-0.2111215720539469,-0.2251626614474762,-0.2267227824912016,-16210.38586117744,both,convenience_sampling_urban_based
331,IDS_top50_urban_200_points_probabilistic_200_size_seed_9101.pkl,200,-0.1755013790708536,-0.0707106781186547,-0.0728064921376987,-0.0916688183090945,-0.2593339398326128,-0.2781962660040086,-0.2802920800230526,-0.1527751548826316,-0.0707106781186547,-0.0723519676539343,-0.0871235734714501,-0.2184267362938131,-0.233198342111329,-0.2348396316466086,-15948.01070769548,both,convenience_sampling_urban_based
332,IDS_top50_urban_300_points_probabilistic_300_size_seed_1.pkl,300,-0.1347195007631768,-0.0577350269189625,-0.0592747163958468,-0.0731319216878054,-0.1963070798385482,-0.2101642851305068,-0.2117039746073911,-0.1225894449957625,-0.0577350269189625,-0.0590321152804985,-0.0707059105343225,-0.1744729794572024,-0.1861467747110264,-0.1874438630725624,-51071.413520364746,both,convenience_sampling_urban_based
333,IDS_top50_urban_300_points_probabilistic_300_size_seed_1213.pkl,300,-0.1263735038809726,-0.0577350269189625,-0.0591077964582027,-0.0714627223113646,-0.1812842854505807,-0.1936392113037425,-0.1950119808429827,-0.1205993180930686,-0.0577350269189625,-0.0589923127424446,-0.0703078851537837,-0.1708907510323535,-0.1822063234436927,-0.1834636092671748,-50535.49515935658,both,convenience_sampling_urban_based
334,IDS_top50_urban_300_points_probabilistic_300_size_seed_123.pkl,300,-0.1219857538710399,-0.0577350269189625,-0.0590200414580041,-0.070585172309378,-0.1733863354327018,-0.1849514662840757,-0.1862364808231173,-0.1182887615288295,-0.0577350269189625,-0.0589461016111599,-0.0698457738409359,-0.1667317492167232,-0.1776314214464992,-0.1788424961386966,-50555.97913721083,both,convenience_sampling_urban_based
335,IDS_top50_urban_300_points_probabilistic_300_size_seed_1234.pkl,300,-0.1287269027484869,-0.0577350269189625,-0.059154864435553,-0.0719334020848674,-0.1855204034121064,-0.1982989410614208,-0.1997187785780113,-0.1231572394449858,-0.0577350269189625,-0.059043471169483,-0.0708194694241672,-0.1754950094658045,-0.1872710077204887,-0.1885794519710092,-50788.355338959664,both,convenience_sampling_urban_based
336,IDS_top50_urban_300_points_probabilistic_300_size_seed_1415.pkl,300,-0.1294572892551223,-0.0577350269189625,-0.0591694721656857,-0.0720794793861945,-0.1868350991240501,-0.1997451063445589,-0.2011795515912821,-0.1192022534865348,-0.0577350269189625,-0.058964371450314,-0.070028472232477,-0.1683760347405927,-0.1794401355227557,-0.1806694800541071,-50024.003427295655,both,convenience_sampling_urban_based
337,IDS_top50_urban_300_points_probabilistic_300_size_seed_42.pkl,300,-0.1317252203750226,-0.0577350269189625,-0.0592148307880837,-0.0725330656101745,-0.1909173751398706,-0.2042356099619613,-0.2057154138310826,-0.1238444668747493,-0.0577350269189625,-0.0590572157180783,-0.0709569149101199,-0.1767320188393788,-0.1886317180314204,-0.1899539068305361,-50020.68549540518,both,convenience_sampling_urban_based
338,IDS_top50_urban_300_points_probabilistic_300_size_seed_456.pkl,300,-0.1234057712504062,-0.0577350269189625,-0.0590484418055914,-0.0708691757852513,-0.1759423667155611,-0.187763100695221,-0.1890765155818499,-0.1193325856705277,-0.0577350269189625,-0.0589669780939938,-0.0700545386692756,-0.16861063267178,-0.1796981932470617,-0.180930144422093,-50845.25152298687,both,convenience_sampling_urban_based
339,IDS_top50_urban_300_points_probabilistic_300_size_seed_5678.pkl,300,-0.1288725239672267,-0.0577350269189625,-0.0591577768599278,-0.0719625263286154,-0.185782521605838,-0.1985872710745256,-0.2000100210154909,-0.1244916102351316,-0.0577350269189625,-0.0590701585852859,-0.0710863435821964,-0.177896876888067,-0.1899130618849774,-0.1912481935513008,-50994.08036753413,both,convenience_sampling_urban_based
340,IDS_top50_urban_300_points_probabilistic_300_size_seed_789.pkl,300,-0.1240685785901282,-0.0577350269189625,-0.0590616979523858,-0.0710017372531957,-0.1771354199270607,-0.1890754592278705,-0.1904021302612939,-0.1186605659712408,-0.0577350269189625,-0.0589535377000081,-0.0699201347294182,-0.1674009972130635,-0.1783675942424736,-0.1795861050235191,-50971.708128659695,both,convenience_sampling_urban_based
341,IDS_top50_urban_300_points_probabilistic_300_size_seed_9101.pkl,300,-0.1410018272003952,-0.0577350269189625,-0.0594003629245912,-0.0743883869752491,-0.2076152674255413,-0.2226032914761992,-0.2242686274818279,-0.1227548350400421,-0.0577350269189625,-0.0590354230813841,-0.0707389885431784,-0.1747706815369058,-0.1864742469987001,-0.1877746431611217,-50648.90693932652,both,convenience_sampling_urban_based
342,IDS_top50_urban_400_points_probabilistic_400_size_seed_1.pkl,400,-0.1183038148413418,-0.05,-0.0513660762968268,-0.0636607629682683,-0.1729468667144152,-0.1852415533858567,-0.1866076296826836,-0.1072230322555128,-0.05,-0.0511444606451102,-0.0614446064511025,-0.1530014580599231,-0.1633016038659154,-0.1644460645110257,-104104.37489590878,both,convenience_sampling_urban_based
343,IDS_top50_urban_400_points_probabilistic_400_size_seed_1213.pkl,400,-0.1154557300381537,-0.05,-0.051309114600763,-0.0630911460076307,-0.1678203140686768,-0.1796023454755445,-0.1809114600763076,-0.1045999223481674,-0.05,-0.0510919984469633,-0.0609199844696334,-0.1482798602267014,-0.1581078462493715,-0.1591998446963349,-102785.2594728255,both,convenience_sampling_urban_based
344,IDS_top50_urban_400_points_probabilistic_400_size_seed_123.pkl,400,-0.1056472891214262,-0.05,-0.0511129457824285,-0.0611294578242852,-0.1501651204185671,-0.1601816324604238,-0.1612945782428524,-0.1025631841580377,-0.05,-0.0510512636831607,-0.0605126368316075,-0.1446137314844679,-0.1540751046329147,-0.1551263683160755,-102729.13220480915,both,convenience_sampling_urban_based
345,IDS_top50_urban_400_points_probabilistic_400_size_seed_1234.pkl,400,-0.1108291549016728,-0.05,-0.0512165830980334,-0.0621658309803345,-0.159492478823011,-0.1704417267053121,-0.1716583098033456,-0.1083882354270895,-0.05,-0.0511677647085417,-0.0616776470854179,-0.1550988237687613,-0.1656087061456374,-0.1667764708541791,-103962.6180588984,both,convenience_sampling_urban_based
346,IDS_top50_urban_400_points_probabilistic_400_size_seed_1415.pkl,400,-0.1099466723201336,-0.05,-0.0511989334464026,-0.0619893344640267,-0.1579040101762405,-0.1686944111938646,-0.1698933446402672,-0.1030173703752228,-0.05,-0.0510603474075044,-0.0606034740750445,-0.1454312666754011,-0.1549743933429412,-0.1560347407504457,-102959.68531159396,both,convenience_sampling_urban_based
347,IDS_top50_urban_400_points_probabilistic_400_size_seed_42.pkl,400,-0.1116641746581958,-0.05,-0.0512332834931639,-0.0623328349316391,-0.1609955143847524,-0.1720950658232277,-0.1733283493163916,-0.1078491013508064,-0.05,-0.0511569820270161,-0.0615698202701612,-0.1541283824314515,-0.1645412206745967,-0.1656982027016128,-102675.86913154364,both,convenience_sampling_urban_based
348,IDS_top50_urban_400_points_probabilistic_400_size_seed_456.pkl,400,-0.1072301928469279,-0.05,-0.0511446038569385,-0.0614460385693855,-0.1530143471244702,-0.1633157818369172,-0.1644603856938558,-0.1038234762455852,-0.05,-0.0510764695249117,-0.060764695249117,-0.1468822572420534,-0.1565704829662588,-0.1576469524911705,-104390.31132397892,both,convenience_sampling_urban_based
349,IDS_top50_urban_400_points_probabilistic_400_size_seed_5678.pkl,400,-0.1069303526341214,-0.05,-0.0511386070526824,-0.0613860705268243,-0.1524746347414186,-0.1627220982155604,-0.1638607052682428,-0.1038762606655997,-0.05,-0.051077525213312,-0.0607752521331199,-0.1469772691980794,-0.1566749961178874,-0.1577525213311993,-103547.683918097,both,convenience_sampling_urban_based
350,IDS_top50_urban_400_points_probabilistic_400_size_seed_789.pkl,400,-0.1066856123547499,-0.05,-0.0511337122470949,-0.0613371224709499,-0.1520341022385498,-0.1622375124624048,-0.1633712247094998,-0.1030731442902165,-0.05,-0.0510614628858043,-0.0606146288580433,-0.1455316597223898,-0.1550848256946287,-0.1561462885804331,-103425.77172485823,both,convenience_sampling_urban_based
351,IDS_top50_urban_400_points_probabilistic_400_size_seed_9101.pkl,400,-0.1129956019609309,-0.05,-0.0512599120392186,-0.0625991203921861,-0.1633920835296756,-0.1747312918826432,-0.1759912039218618,-0.1054368101395429,-0.05,-0.0511087362027908,-0.0610873620279085,-0.1497862582511772,-0.159764884076295,-0.1608736202790858,-103304.99965567228,both,convenience_sampling_urban_based
352,IDS_top50_urban_500_points_probabilistic_500_size_seed_1.pkl,500,-0.102057718721415,-0.0447213595499957,-0.0458680867334241,-0.0561886313842796,-0.1479268060585505,-0.158247350709406,-0.1593940778928343,-0.0949317499327842,-0.0447213595499957,-0.0457255673576515,-0.0547634376265534,-0.135100062239015,-0.144137932507917,-0.1451421403155727,-174063.30355601312,both,convenience_sampling_urban_based
353,IDS_top50_urban_500_points_probabilistic_500_size_seed_1213.pkl,500,-0.0999218646559785,-0.0447213595499957,-0.0458253696521154,-0.0557614605711923,-0.1440822687407647,-0.1540183596598416,-0.1551223697619612,-0.0935776686309677,-0.0447213595499957,-0.0456984857316152,-0.0544926213661901,-0.1326627158957452,-0.1414568515303202,-0.1424339777119396,-173610.39923535584,both,convenience_sampling_urban_based
354,IDS_top50_urban_500_points_probabilistic_500_size_seed_123.pkl,500,-0.0941754388850661,-0.0447213595499957,-0.0457104411366972,-0.0546121754170098,-0.1337387023531224,-0.1426404366334351,-0.1436295182201365,-0.0919417465278973,-0.0447213595499957,-0.0456657672895538,-0.054165436945576,-0.1297180561102185,-0.1382177257662408,-0.1391621335057988,-172068.63201909067,both,convenience_sampling_urban_based
355,IDS_top50_urban_500_points_probabilistic_500_size_seed_1234.pkl,500,-0.0973685967514028,-0.0447213595499957,-0.0457743042940239,-0.0552508069902772,-0.1394863865125284,-0.1489628892087817,-0.1500158339528098,-0.0960823016569411,-0.0447213595499957,-0.0457485783921347,-0.0549935479713848,-0.1371710553424974,-0.1464160249217476,-0.1474432437638865,-174643.85572289227,both,convenience_sampling_urban_based
356,IDS_top50_urban_500_points_probabilistic_500_size_seed_1415.pkl,500,-0.0990240166595439,-0.0447213595499957,-0.0458074126921867,-0.0555818909719054,-0.1424661423471823,-0.152240620626901,-0.1533266737690919,-0.0924799868884103,-0.0447213595499957,-0.045676532096764,-0.0542730850176786,-0.1306868887591419,-0.1392834416800565,-0.1402386142268248,-172839.58239139913,both,convenience_sampling_urban_based
357,IDS_top50_urban_500_points_probabilistic_500_size_seed_42.pkl,500,-0.0981784147931537,-0.0447213595499957,-0.0457905006548589,-0.0554127705986273,-0.1409440589876801,-0.1505663289314485,-0.1516354700363117,-0.0938882177411268,-0.0447213595499957,-0.0457046967138184,-0.054554731188222,-0.1332217042940317,-0.1420717387684353,-0.1430550759322579,-172847.49950121637,both,convenience_sampling_urban_based
358,IDS_top50_urban_500_points_probabilistic_500_size_seed_456.pkl,500,-0.0950245299088048,-0.0447213595499957,-0.0457274229571719,-0.0547819936217576,-0.1352670661958521,-0.1443216368604377,-0.145327700267614,-0.0911453471584139,-0.0447213595499957,-0.0456498393021641,-0.0540061570716794,-0.1282845372451485,-0.1366408550146637,-0.137569334766832,-174807.69675629132,both,convenience_sampling_urban_based
359,IDS_top50_urban_500_points_probabilistic_500_size_seed_5678.pkl,500,-0.0953741957511392,-0.0447213595499957,-0.0457344162740186,-0.0548519267902244,-0.135896464712054,-0.1450139752282598,-0.1460270319522827,-0.0929478167188589,-0.0447213595499957,-0.045685888693373,-0.0543666509837684,-0.1315289824539495,-0.1402097447443449,-0.1411742738877221,-173675.9095560789,both,convenience_sampling_urban_based
360,IDS_top50_urban_500_points_probabilistic_500_size_seed_789.pkl,500,-0.0946369259262792,-0.0447213595499957,-0.0457196708775214,-0.0547044728252524,-0.1345693790273061,-0.143554180975037,-0.1445524923025627,-0.0916988202528939,-0.0447213595499957,-0.0456609087640537,-0.0541168516905754,-0.1292807888152124,-0.1377367317417341,-0.1386762809557921,-173408.58194302325,both,convenience_sampling_urban_based
361,IDS_top50_urban_500_points_probabilistic_500_size_seed_9101.pkl,500,-0.1015322092142516,-0.0447213595499957,-0.0458575765432809,-0.0560835294828469,-0.1469808889456564,-0.1572068418852225,-0.1583430588785075,-0.0951718506765079,-0.0447213595499957,-0.045730369372526,-0.0548114577752982,-0.1355322435777176,-0.1446133319804897,-0.14562234180302,-174038.099987942,both,convenience_sampling_urban_based
362,IDS_top50_urban_600_points_probabilistic_600_size_seed_1.pkl,600,-0.0933584104613056,-0.0408248290463863,-0.0418755006746846,-0.0513315453293701,-0.135385275593241,-0.1448413202479265,-0.1458919918762249,-0.0868245709860654,-0.0408248290463863,-0.0417448238851798,-0.0500247774343221,-0.1236243645378088,-0.131904318086951,-0.1328243129257447,-262418.4322167016,both,convenience_sampling_urban_based
