initial_set,sampling_type,diversity
random_sample_1400_points_seed_9101.pkl,random_sampling,61806144.90971697
random_sample_1200_points_seed_1213.pkl,random_sampling,53180718.93914371
random_sample_2500_points_seed_123.pkl,random_sampling,108075257.03465888
random_sample_2600_points_seed_123.pkl,random_sampling,112176678.20397025
random_sample_1300_points_seed_1.pkl,random_sampling,57509448.65964611
random_sample_2200_points_seed_1213.pkl,random_sampling,95669392.03172202
random_sample_2000_points_seed_1.pkl,random_sampling,87298559.61819784
random_sample_3000_points_seed_456.pkl,random_sampling,128476716.13569741
random_sample_200_points_seed_123.pkl,random_sampling,9031100.176567854
random_sample_2500_points_seed_1213.pkl,random_sampling,108093376.412721
random_sample_2900_points_seed_5678.pkl,random_sampling,124422084.76032652
random_sample_700_points_seed_789.pkl,random_sampling,31319321.395295013
random_sample_1200_points_seed_789.pkl,random_sampling,53184859.75298766
random_sample_2500_points_seed_789.pkl,random_sampling,108105093.62479676
random_sample_900_points_seed_123.pkl,random_sampling,40114679.38552824
random_sample_1100_points_seed_1213.pkl,random_sampling,48840447.14152322
random_sample_600_points_seed_9101.pkl,random_sampling,26890131.082100812
random_sample_2600_points_seed_1234.pkl,random_sampling,112199832.08506815
random_sample_1900_points_seed_9101.pkl,random_sampling,83092076.08951177
random_sample_1200_points_seed_42.pkl,random_sampling,53182333.6353694
random_sample_200_points_seed_9101.pkl,random_sampling,9030549.064757796
random_sample_2500_points_seed_9101.pkl,random_sampling,108077039.33914939
random_sample_1700_points_seed_1.pkl,random_sampling,74632742.70652564
random_sample_2400_points_seed_123.pkl,random_sampling,103952011.51751055
random_sample_1900_points_seed_1234.pkl,random_sampling,83103132.18561894
random_sample_500_points_seed_1415.pkl,random_sampling,22451667.55031362
random_sample_100_points_seed_1213.pkl,random_sampling,4523912.806936578
random_sample_2400_points_seed_456.pkl,random_sampling,103977391.60783333
random_sample_1600_points_seed_123.pkl,random_sampling,70380054.22386673
random_sample_2000_points_seed_42.pkl,random_sampling,87309612.05934522
random_sample_1500_points_seed_1213.pkl,random_sampling,66102872.26304408
random_sample_600_points_seed_123.pkl,random_sampling,26896110.227290366
random_sample_1000_points_seed_789.pkl,random_sampling,44488771.41794884
random_sample_2200_points_seed_1234.pkl,random_sampling,95676177.17361818
random_sample_1300_points_seed_1415.pkl,random_sampling,57511685.45665176
random_sample_700_points_seed_1415.pkl,random_sampling,31315775.09745272
random_sample_300_points_seed_1.pkl,random_sampling,13521864.968109654
random_sample_1900_points_seed_5678.pkl,random_sampling,83091602.09036142
random_sample_400_points_seed_42.pkl,random_sampling,17995001.38725898
random_sample_1800_points_seed_123.pkl,random_sampling,78872267.47548392
random_sample_1900_points_seed_1415.pkl,random_sampling,83109183.76686177
random_sample_700_points_seed_123.pkl,random_sampling,31318793.59727462
random_sample_1200_points_seed_1415.pkl,random_sampling,53187733.448250584
random_sample_1800_points_seed_5678.pkl,random_sampling,78867862.3933625
random_sample_1800_points_seed_9101.pkl,random_sampling,78869141.21750091
random_sample_1000_points_seed_1213.pkl,random_sampling,44480343.49388197
random_sample_2100_points_seed_1.pkl,random_sampling,91488105.26899087
random_sample_1400_points_seed_789.pkl,random_sampling,61816720.472076036
random_sample_2900_points_seed_1234.pkl,random_sampling,124431378.87051894
random_sample_600_points_seed_1.pkl,random_sampling,26894123.794046056
random_sample_200_points_seed_456.pkl,random_sampling,9031178.03585759
random_sample_2500_points_seed_1234.pkl,random_sampling,108089592.04913618
random_sample_2100_points_seed_9101.pkl,random_sampling,91492203.97544168
random_sample_1900_points_seed_1.pkl,random_sampling,83093536.57944947
random_sample_1100_points_seed_123.pkl,random_sampling,48847715.82463146
random_sample_1100_points_seed_1234.pkl,random_sampling,48839506.85444539
random_sample_700_points_seed_456.pkl,random_sampling,31318713.039405834
random_sample_2100_points_seed_123.pkl,random_sampling,91494244.87946978
random_sample_2900_points_seed_123.pkl,random_sampling,124401442.653875
random_sample_500_points_seed_42.pkl,random_sampling,22451749.131774947
random_sample_900_points_seed_5678.pkl,random_sampling,40108935.72238687
random_sample_2100_points_seed_1415.pkl,random_sampling,91510291.53444944
random_sample_2500_points_seed_1415.pkl,random_sampling,108102906.58722535
random_sample_2000_points_seed_1415.pkl,random_sampling,87312469.7117997
random_sample_2700_points_seed_5678.pkl,random_sampling,116295172.1539085
random_sample_700_points_seed_1234.pkl,random_sampling,31317480.76834305
random_sample_1000_points_seed_1.pkl,random_sampling,44490053.6822955
random_sample_2200_points_seed_5678.pkl,random_sampling,95670381.72674079
random_sample_2200_points_seed_1.pkl,random_sampling,95660044.82629101
random_sample_700_points_seed_9101.pkl,random_sampling,31312503.45979141
random_sample_2100_points_seed_1213.pkl,random_sampling,91493576.03638291
random_sample_3000_points_seed_5678.pkl,random_sampling,128455809.68297543
random_sample_200_points_seed_1.pkl,random_sampling,9031417.363144638
random_sample_1300_points_seed_789.pkl,random_sampling,57508810.65862584
random_sample_300_points_seed_42.pkl,random_sampling,13521877.80541207
random_sample_500_points_seed_1.pkl,random_sampling,22452311.726628684
random_sample_1000_points_seed_42.pkl,random_sampling,44485305.67962608
random_sample_100_points_seed_456.pkl,random_sampling,4523798.180066065
random_sample_1500_points_seed_1.pkl,random_sampling,66106038.04709956
random_sample_1200_points_seed_1.pkl,random_sampling,53186750.96314902
random_sample_1600_points_seed_1234.pkl,random_sampling,70380383.66564558
random_sample_300_points_seed_1213.pkl,random_sampling,13521450.314327465
