initial_set,sampling_type,diversity,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_1
sample_state_combined_county_id_10ppc_200_size_seed_5678.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-25811.70031293388,175,-0.1759536068842415,-0.0755928946018454,-0.0757936160264102,-0.0776001088474933,-0.0956650370583246,-0.2763143191666375,-0.0948047059751379,-0.0755928946018454,-0.075631318224592,-0.0759771308293112,-0.0794352568765039,-0.1140165173484305,-0.1561775447354225,-0.0755928946018454,-0.0757540639021125,-0.0772045876045169,-0.0917098246285608,-0.2367621948689996,-4514.426861149577,-0.0755928946018454,-9.104295431111796,-90.36261825970136,-902.9458465455969,-9028.778129404554
sample_state_combined_county_id_10ppc_200_size_seed_789.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-24280.808075993773,170,-0.1574971178216095,-0.076696498884737,-0.0768581001226107,-0.0783125112634744,-0.0928566226721115,-0.2382977367584821,-0.0937514008837657,-0.076696498884737,-0.076730608688735,-0.0770375969247176,-0.0801074792845427,-0.1108063028827944,-0.1664758172172989,-0.076696498884737,-0.0768760575214021,-0.0784920852513882,-0.0946523625512494,-0.2562551355498609,-4514.427565762184,-0.076696498884737,-9.105398237411336,-90.36371388415073,-902.9468703515444,-9028.778435025484
sample_state_combined_county_id_10ppc_200_size_seed_9101.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-24086.096105962515,170,-0.153148823937318,-0.076696498884737,-0.0768494035348421,-0.0782255453857886,-0.0919869638952532,-0.2296011489898989,-0.0937514008837657,-0.076696498884737,-0.076730608688735,-0.0770375969247176,-0.0801074792845427,-0.1108063028827944,-0.1558401481881019,-0.076696498884737,-0.0768547861833437,-0.0782793718708043,-0.09252522874541,-0.2349837974914668,-4514.427565762184,-0.076696498884737,-9.105398237411336,-90.36371388415073,-902.9468703515444,-9028.778435025484
sample_state_combined_county_id_10ppc_300_size_seed_1.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-66007.60444193613,282,-0.1195258479042231,-0.0595491334175413,-0.0596690868465147,-0.060748667707275,-0.0715444763148777,-0.1795025623909049,-0.0733638279111902,-0.0595491334175413,-0.0595767628065286,-0.0598254273074143,-0.0623120723162711,-0.087178522404839,-0.124514646159716,-0.0595491334175413,-0.0596790644430257,-0.0608484436723848,-0.0725422359659763,-0.1894801589018906,-4514.417090231361,-0.0595491334175413,-9.08826421561343,-90.34669995537644,-902.9310573530064,-9028.774631329306
sample_state_combined_county_id_10ppc_300_size_seed_1213.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-67061.31783217638,280,-0.1306011839553669,-0.0597614304667196,-0.0599031099736969,-0.0611782255364926,-0.0739293811644491,-0.2014409374440142,-0.0737303253547544,-0.0597614304667196,-0.0597893682564957,-0.0600408083644803,-0.0625552094443266,-0.0876992202427892,-0.1228784598734885,-0.0597614304667196,-0.0598876645255332,-0.061023771054855,-0.0723848363480734,-0.1859954892802574,-4514.417221596153,-0.0597614304667196,-9.088476350798093,-90.34691063378044,-902.931253463604,-9028.77468176184
sample_state_combined_county_id_10ppc_300_size_seed_123.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-62898.4060566172,280,-0.121241304282994,-0.0597614304667196,-0.0598843902143522,-0.0609910279430451,-0.0720574052299745,-0.1827211780992683,-0.0722402673096518,-0.0597614304667196,-0.0597863881404055,-0.0600110072035783,-0.0622571978353061,-0.084719104152584,-0.1196124654115272,-0.0597614304667196,-0.0598811325366092,-0.0609584511656158,-0.0717316374556811,-0.1794635003563348,-4514.417221596153,-0.0597614304667196,-9.088476350798093,-90.34691063378044,-902.931253463604,-9028.77468176184
sample_state_combined_county_id_10ppc_300_size_seed_1234.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-66071.88431314082,280,-0.1187046273222971,-0.0597614304667196,-0.0598793168604308,-0.0609402944038312,-0.0715500698378351,-0.1776478241778746,-0.072924556801163,-0.0597614304667196,-0.0597877567193885,-0.0600246929934085,-0.0623940557336083,-0.0860876831356064,-0.1204168809614495,-0.0597614304667196,-0.0598827413677091,-0.0609745394766142,-0.0718925205656656,-0.1810723314561793,-4514.417218010368,-0.0597614304667196,-9.088476343626525,-90.34691056206476,-902.9312527464472,-9028.77467459027
sample_state_combined_county_id_10ppc_300_size_seed_1415.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-65299.116029445824,280,-0.1202548815957825,-0.0597614304667196,-0.0598824173689778,-0.0609712994893009,-0.0718601206925322,-0.1807483327248453,-0.0724822762416475,-0.0597614304667196,-0.0597868721582695,-0.0600158473822182,-0.0623055996217052,-0.0852031220165753,-0.1217116067299334,-0.0597614304667196,-0.0598853308192461,-0.0610004339919839,-0.0721514657193624,-0.1836617829931472,-4514.417221596153,-0.0597614304667196,-9.088476350798093,-90.34691063378044,-902.931253463604,-9028.77468176184
sample_state_combined_county_id_10ppc_300_size_seed_42.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-62604.50373687631,276,-0.1212096351451493,-0.0601929265428846,-0.0603149599600891,-0.0614132607149299,-0.0723962682633375,-0.1822263437474141,-0.0728878978813828,-0.0601929265428846,-0.0602183164855616,-0.0604468259696545,-0.0627319208105842,-0.0855828692198809,-0.11708028432751,-0.0601929265428845,-0.0603067012584538,-0.0613306736985771,-0.0715703980998096,-0.1739676421121354,-4514.417485105145,-0.0601929265428846,-9.088907510900087,-90.34733877011492,-902.9316513622632,-9028.774777283748
sample_state_combined_county_id_10ppc_300_size_seed_456.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-64939.95144097495,281,-0.1214160121109128,-0.0596549986271893,-0.0597785206541568,-0.0608902188968638,-0.072007201323934,-0.1831770255946364,-0.0720420489625654,-0.0596549986271893,-0.0596797727278601,-0.0599027396338968,-0.0621324086942645,-0.0844290992979415,-0.1206545668174469,-0.0596549986271893,-0.0597769977635698,-0.0608749899909945,-0.0718549122652408,-0.1816541350077046,-4514.417155672553,-0.0596549986271893,-9.088369999975042,-90.34680501210568,-902.9311551334122,-9028.77465634648
sample_state_combined_county_id_10ppc_300_size_seed_5678.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-63473.10839918459,274,-0.1304156542756524,-0.0604122093330177,-0.0605522162229029,-0.0618122782318703,-0.0744128983215446,-0.2004190992182871,-0.0754018264393672,-0.0604122093330177,-0.0604421885672303,-0.0607120016751446,-0.0634101327542876,-0.0903914435457168,-0.128567458641622,-0.0604122093330176,-0.0605485198316349,-0.0617753143191897,-0.0740432591947385,-0.1967227079502263,-4514.417629376127,-0.0604122093330177,-9.089126643666605,-90.34755655266888,-902.9318556426916,-9028.77484654292
sample_state_combined_county_id_10ppc_300_size_seed_789.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-65651.27947360722,280,-0.1251838210863512,-0.0597614304667196,-0.0598922752479589,-0.0610698782791123,-0.0728459085906459,-0.1906062117059827,-0.0730960029159849,-0.0597614304667196,-0.0597880996116182,-0.0600281219157049,-0.0624283449565727,-0.0864305753652502,-0.1324470694594982,-0.0597614304667196,-0.0599068017447052,-0.0612151432465752,-0.0742985582652754,-0.2051327084522767,-4514.417221596153,-0.0597614304667196,-9.088476350798093,-90.34691063378044,-902.931253463604,-9028.77468176184
sample_state_combined_county_id_10ppc_300_size_seed_9101.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-65502.05510727018,280,-0.1224004043059544,-0.0597614304667196,-0.0598867084143981,-0.0610142099435043,-0.0722892252345666,-0.1850393781451892,-0.0734978302528482,-0.0597614304667196,-0.0597889032662919,-0.0600361584624422,-0.0625087104239454,-0.0872342300389768,-0.1227413651663937,-0.0597614304667196,-0.059887390336119,-0.0610210291607131,-0.0723574174066544,-0.1857212998660677,-4514.417221596153,-0.0597614304667196,-9.088476350798093,-90.34691063378044,-902.931253463604,-9028.77468176184
sample_state_combined_county_id_10ppc_400_size_seed_1.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-113610.83242603308,371,-0.1028272780857076,-0.0519174131651165,-0.0520192328949576,-0.0529356104635283,-0.0620993861492347,-0.1537371430062988,-0.0633334763075207,-0.0519174131651165,-0.0519402452914013,-0.0521457344279645,-0.0542006257935973,-0.074749539449925,-0.1098858201564672,-0.0519174131651165,-0.0520333499790992,-0.0530767813049435,-0.0635110945633866,-0.1678542271478179,-4514.412451917109,-0.0519174131651165,-9.080638482173004,-90.339128103244,-902.924024313954,-9028.772986421054
sample_state_combined_county_id_10ppc_400_size_seed_1213.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-117610.59470270204,370,-0.1104089644485609,-0.0519875244910036,-0.0521043673709187,-0.0531559532901547,-0.0636718124825151,-0.1688304044061183,-0.0646227273415687,-0.0519875244910036,-0.0520127948967047,-0.0522402285480149,-0.0545145650611166,-0.0772579301921337,-0.1078086940592765,-0.0519875244910036,-0.0520991668301401,-0.053103947882369,-0.0631517584046582,-0.1636298636275494,-4514.412494692354,-0.0519875244910036,-9.080708538826729,-90.33919766784824,-902.9240889580632,-9028.773001860216
sample_state_combined_county_id_10ppc_400_size_seed_123.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-107467.86024782022,366,-0.1060908620858182,-0.0522708373489316,-0.0523784773984054,-0.0533472378436693,-0.0630348422963089,-0.1599108868227047,-0.0632673015216803,-0.0522708373489316,-0.0522928302772771,-0.0524907666323866,-0.0544701301834813,-0.0742637656944289,-0.1066559871095074,-0.0522708373489316,-0.0523796076484528,-0.0533585403441431,-0.0631478673010468,-0.1610411368700831,-4514.4126684279045,-0.0522708373489316,-9.080991632530042,-90.33947878916008,-902.9243503554602,-9028.773066018462
sample_state_combined_county_id_10ppc_400_size_seed_1234.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-128495.2264067521,389,-0.1017760679376941,-0.0507020126563393,-0.050804160766902,-0.0517234937619664,-0.0609168237126103,-0.1528501232190489,-0.0620187127785224,-0.0507020126563393,-0.0507246460565837,-0.050928346658783,-0.0529653526807759,-0.0733354129007054,-0.1043971835507742,-0.0507020126563393,-0.0508094029981282,-0.051775916074228,-0.0614410468352263,-0.1580923544452092,-4514.411714128249,-0.0507020126563393,-9.079424036887524,-90.33792225496818,-902.9229044357746,-9028.772726243842
sample_state_combined_county_id_10ppc_400_size_seed_1415.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-113977.85002414508,370,-0.1068087163067142,-0.0519875244910036,-0.052097166874635,-0.0530839483273178,-0.0629517628541457,-0.1616299081224249,-0.0631083829041153,-0.0519875244910036,-0.0520097662078298,-0.0522099416592658,-0.0542116961736259,-0.0742292413172271,-0.1051565108482444,-0.0519875244910036,-0.0520938624637181,-0.0530509042181484,-0.0626213217624517,-0.1583254972054852,-4514.412494692354,-0.0519875244910036,-9.080708538826729,-90.33919766784824,-902.9240889580632,-9028.773001860216
sample_state_combined_county_id_10ppc_400_size_seed_42.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-120238.4313407792,380,-0.1037675350491103,-0.0512989176042577,-0.0514038548391474,-0.0523482899531547,-0.0617926410932282,-0.1562361524939629,-0.062495343680072,-0.0512989176042577,-0.0513213104564093,-0.051522846125774,-0.0535382028194205,-0.0736917697558863,-0.1026042111198006,-0.0512989176042577,-0.0514015281912887,-0.0523250234745685,-0.0615599763073663,-0.1539095046353436,-4514.412073483619,-0.0512989176042577,-9.080020466736288,-90.33851440892452,-902.923453830807,-9028.772848049632
sample_state_combined_county_id_10ppc_400_size_seed_456.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-123198.82181598488,385,-0.1030908622840413,-0.0509647191437625,-0.0510689714300431,-0.0520072420065681,-0.0613899477718183,-0.15521700542432,-0.0616052284511349,-0.0509647191437625,-0.0509860001623772,-0.05117752932991,-0.053092821005237,-0.0722457377585072,-0.1013858115779589,-0.0509647191437625,-0.0510655613286309,-0.0519731409924464,-0.0610489376306018,-0.1518069040121553,-4514.4118693811415,-0.0509647191437625,-9.079686528467755,-90.33818281238374,-902.9231456515436,-9028.772774043142
sample_state_combined_county_id_10ppc_400_size_seed_5678.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-118138.2889993613,373,-0.1050808304890221,-0.0517780373078497,-0.0518846428942121,-0.0528440931714732,-0.0624385959440842,-0.1583836236701944,-0.0636899157694523,-0.0517780373078497,-0.0518018610647729,-0.0520162748770818,-0.0541604130001702,-0.0756017942310548,-0.1055565659456976,-0.0517780373078497,-0.0518855943651254,-0.0528536078806067,-0.0625337430354193,-0.1593350945835455,-4514.412361125476,-0.0517780373078497,-9.080499203484184,-90.3389896990712,-902.9238946549414,-9028.772944213642
sample_state_combined_county_id_10ppc_400_size_seed_789.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-115027.89069111274,370,-0.1087696354249956,-0.0519875244910036,-0.0521010887128716,-0.0531231667096834,-0.063343946677802,-0.1655517463589876,-0.063632124435329,-0.0519875244910036,-0.0520108136908922,-0.0522204164898901,-0.0543164444798687,-0.0752767243796545,-0.1124660865911701,-0.0519875244910036,-0.0521084816152039,-0.0531970957330069,-0.0640832369110369,-0.1729446486913365,-4514.412494692354,-0.0519875244910036,-9.080708538826729,-90.33919766784824,-902.9240889580632,-9028.773001860216
sample_state_combined_county_id_10ppc_400_size_seed_9101.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-113988.19603201831,369,-0.1079319435484767,-0.0520579206295353,-0.0521696686753732,-0.0531754010879141,-0.0632327252133236,-0.163805966467418,-0.0643292551778316,-0.0520579206295353,-0.0520824632986319,-0.0523033473205012,-0.0545121875391946,-0.0766005897261279,-0.108364211269611,-0.0520579206295353,-0.0521705332108155,-0.0531840464423368,-0.0633191787575505,-0.1646705019096867,-4514.41253764803,-0.0520579206295353,-9.080778880084337,-90.33926751517755,-902.9241538661096,-9028.773017375432
sample_state_combined_county_id_10ppc_500_size_seed_1.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-197599.1970407966,490,-0.0909568220294518,-0.0451753951452625,-0.0452669579990309,-0.0460910236829463,-0.0543316805221004,-0.1367382489136412,-0.0549452721651789,-0.0451753951452625,-0.0451949348993023,-0.0453707926856608,-0.0471293705492458,-0.0647151491850953,-0.0916066823384822,-0.0451753951452625,-0.045268257719649,-0.0461040208891269,-0.0544616525839065,-0.138037969531702,-4514.408350009785,-0.0451753951452625,-9.073901744374544,-90.33243888743806,-902.9178103180732,-9028.771524624424
sample_state_combined_county_id_10ppc_500_size_seed_1213.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-194496.23893972783,478,-0.0943025660891563,-0.0457389353746348,-0.0458360626360638,-0.0467102079889252,-0.0554516615175391,-0.1428661968036778,-0.0568058637221025,-0.0457389353746348,-0.0457610692313297,-0.0459602739415841,-0.0479523210441283,-0.0678727920695703,-0.0956435829545919,-0.0457389353746348,-0.0458387446697947,-0.0467370283262339,-0.0557198648906262,-0.1455482305345491,-4514.408706470081,-0.0457389353746348,-9.074464870444048,-90.33299828606876,-902.918332442316,-9028.771674004787
sample_state_combined_county_id_10ppc_500_size_seed_123.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-191243.82160484695,487,-0.0905914588949539,-0.0453143254429443,-0.0454048797098484,-0.0462198681119845,-0.0543697521333462,-0.1358685923469634,-0.0548500102927799,-0.0453143254429443,-0.045333396812644,-0.045505039139941,-0.0472214624129115,-0.0643856951426155,-0.0908444861513123,-0.0453143254429443,-0.0454053857643611,-0.0462249286571117,-0.0544203575846179,-0.1363746468596802,-4514.408438898053,-0.0453143254429443,-9.074040574588162,-90.33257681689513,-902.9179392399648,-9028.771563470664
sample_state_combined_county_id_10ppc_500_size_seed_1234.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-196993.68748668663,485,-0.091585070097199,-0.0454076609186499,-0.045500015737007,-0.0463312091022209,-0.0546431427543598,-0.1377624792757481,-0.0553766989615318,-0.0454076609186499,-0.0454275989947357,-0.0456070416795076,-0.0474014685272263,-0.0653457370044136,-0.0935083202836744,-0.0454076609186499,-0.04550386223738,-0.0463696741059504,-0.0550277927916548,-0.1416089796486989,-4514.408500978332,-0.0454076609186499,-9.07413384755348,-90.33266952726692,-902.9180263244012,-9028.771594295746
sample_state_combined_county_id_10ppc_500_size_seed_1415.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-191805.7999194724,480,-0.091616023849029,-0.0456435464587638,-0.0457354914135443,-0.0465629960065691,-0.0548380419368168,-0.1375885012392943,-0.0554226237534705,-0.0456435464587638,-0.0456631046133532,-0.0458391280046579,-0.0475993619177051,-0.0652017010481773,-0.0926152122253712,-0.0456435464587638,-0.045737489790297,-0.0465829797740959,-0.0550378796120853,-0.1395868779919787,-4514.408648068564,-0.0456435464587638,-9.074369555502976,-90.33290363690088,-902.9182444508796,-9028.771652590667
sample_state_combined_county_id_10ppc_500_size_seed_42.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-199753.58576586875,490,-0.0907841661088261,-0.0451753951452625,-0.0452666126871896,-0.0460875705645338,-0.0542971493379752,-0.1363929370723897,-0.0553995868869162,-0.0451753951452625,-0.0451958435287458,-0.0453798789800956,-0.0472202334935933,-0.0656237786285698,-0.0923330803351131,-0.0451753951452625,-0.0452697105156422,-0.0461185488490595,-0.0546069321832326,-0.1394907655249637,-4514.408355647457,-0.0451753951452625,-9.073901755649883,-90.33243900019148,-902.9178114456074,-9028.771535899768
sample_state_combined_county_id_10ppc_500_size_seed_456.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-192697.9970393148,481,-0.0911507500475272,-0.0455960752587553,-0.0456871846083328,-0.0465071687545307,-0.0547070102165097,-0.1367054248362992,-0.0550915580980382,-0.0455960752587553,-0.0456150662244338,-0.0457859849155409,-0.0474951718266119,-0.0645870409373211,-0.090353049806747,-0.0455960752587553,-0.0456855892078513,-0.0464912147497151,-0.0545474701683536,-0.1351100243547386,-4514.408609342666,-0.0455960752587553,-9.07432210179357,-90.33285634060692,-902.9181987287402,-9028.771622610077
sample_state_combined_county_id_10ppc_500_size_seed_5678.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-195729.0473359401,483,-0.0906385582698534,-0.045501575519329,-0.04559184948483,-0.0464043151743394,-0.0545289720694339,-0.1357755410203779,-0.0554293056586919,-0.045501575519329,-0.0455214309796077,-0.0457001301221162,-0.0474871215472015,-0.0653570357980548,-0.0924683922309414,-0.045501575519329,-0.0455955091527522,-0.0464409118535612,-0.0548949388616514,-0.1394352089425538,-4514.4085527074985,-0.045501575519329,-9.074227677783288,-90.3327625981589,-902.9181118019152,-9028.771603839476
sample_state_combined_county_id_10ppc_500_size_seed_789.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-193611.3305869161,479,-0.093924532309942,-0.0456911662384953,-0.0457876329706382,-0.0466558335599243,-0.0553378394527847,-0.1421578983813886,-0.0556927109559714,-0.0456911662384953,-0.0457111693279303,-0.0458911971328448,-0.0476914751819905,-0.0656942556734474,-0.0939663741116212,-0.0456911662384953,-0.0457877166542416,-0.0466566703959578,-0.0553462078131205,-0.1422415819847471,-4514.408677186869,-0.0456911662384953,-9.074417138279754,-90.3329508866511,-902.9182883703644,-9028.7716632075
sample_state_combined_county_id_10ppc_500_size_seed_9101.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-197864.94380707495,488,-0.0929141345341865,-0.0452678730212592,-0.0453631655442851,-0.0462207982515178,-0.0547971253238447,-0.1405603960471138,-0.0554361120951729,-0.0452678730212592,-0.045288209499407,-0.0454712378027375,-0.047301520836042,-0.0656043511690866,-0.0922064348963993,-0.0452678730212592,-0.0453617501450095,-0.046206644258762,-0.0546555853962872,-0.1391449967715394,-4514.408406693892,-0.0452678730212592,-9.073994150663,-90.33253064943868,-902.9178956371954,-9028.771545514765
sample_state_combined_county_id_10ppc_600_size_seed_1.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-267471.467790716,570,-0.0826586170649489,-0.0418853908291695,-0.0419669372816411,-0.0427008553538851,-0.0500400360763254,-0.1234318433007284,-0.0508403356504437,-0.0418853908291695,-0.041903300718812,-0.042064489725595,-0.0436763797934243,-0.0597952804717179,-0.0852049194230606,-0.0418853908291695,-0.0419720298863573,-0.0427517814010473,-0.0505492965479477,-0.1285244480169518,-4514.406351741942,-0.0418853908291695,-9.070614323531396,-90.32917471785144,-902.9147786610516,-9028.770818093057
sample_state_combined_county_id_10ppc_600_size_seed_1213.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-280984.6394390511,574,-0.0859045038689787,-0.0417391935564841,-0.041827524177109,-0.0426224997627339,-0.050572255618983,-0.1300698141814734,-0.0518490544391095,-0.0417391935564841,-0.0417594132782493,-0.0419413907741366,-0.0437611657330091,-0.0619589153217348,-0.0867238954051453,-0.0417391935564841,-0.0418291629601814,-0.0426388875934573,-0.0507361339262163,-0.1317085972538066,-4514.406261870568,-0.0417391935564841,-9.070468238910504,-90.32902964709668,-902.9146437289586,-9028.770784547578
sample_state_combined_county_id_10ppc_600_size_seed_123.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-259007.87599413772,567,-0.0836394442838618,-0.0419960525565808,-0.0420793393400353,-0.0428289203911264,-0.050324730902037,-0.1252828360111428,-0.050857288167942,-0.0419960525565808,-0.0420137750278035,-0.042173277268808,-0.043768299678853,-0.0597185237793033,-0.0844677765643357,-0.0419960525565808,-0.0420809960045963,-0.0428454870367358,-0.0504903973581317,-0.1269395005720907,-4514.406423105997,-0.0419960525565807,-9.070724906663465,-90.32928459362542,-902.9148814632448,-9028.77085015944
sample_state_combined_county_id_10ppc_600_size_seed_1234.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-281050.88785640115,580,-0.0828447671407507,-0.0415227399268699,-0.0416053839812977,-0.0423491804711476,-0.0497871453696461,-0.1241667943546314,-0.0505429672056675,-0.0415227399268699,-0.0415407803814275,-0.0417031444724459,-0.0433267853826294,-0.059563194484465,-0.0843268447766109,-0.0415227399268699,-0.0416083481365694,-0.0423788220238648,-0.0500835608968181,-0.1271309496263519,-4514.406131739609,-0.0415227399268699,-9.070251957926237,-90.32881491992056,-902.9144445398634,-9028.770740739294
sample_state_combined_county_id_10ppc_600_size_seed_1415.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-279368.7078120184,580,-0.0830531067956788,-0.0415227399268699,-0.0416058006606076,-0.0423533472642461,-0.0498288133006317,-0.1245834736644877,-0.0505121588251934,-0.0415227399268699,-0.0415407187646666,-0.0417025283048364,-0.0433206237065346,-0.0595015777235169,-0.0837172601037474,-0.0415227399268699,-0.0416071289672237,-0.0423666303304075,-0.0499616439622454,-0.1259117802806249,-4514.406128710463,-0.0415227399268699,-9.070251951867943,-90.32881485933764,-902.9144439340344,-9028.770734681002
sample_state_combined_county_id_10ppc_600_size_seed_42.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-286539.5205831623,586,-0.0821138969375932,-0.0413096192386013,-0.0413912277939993,-0.0421257047925812,-0.0494704747783997,-0.122918174636585,-0.0505183895613839,-0.0413096192386013,-0.0413280367792469,-0.041493794645057,-0.0431513733031579,-0.0597271598841665,-0.0831739459466021,-0.0413096192386013,-0.0413933478920173,-0.0421469057727613,-0.0496824845802015,-0.1250382726546028,-4514.405996844236,-0.0413096192386013,-9.070038993688597,-90.32860336373857,-902.914247064238,-9028.770684069235
sample_state_combined_county_id_10ppc_600_size_seed_456.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-270932.48854237114,570,-0.0831332685385904,-0.0418853908291695,-0.0419678865845883,-0.0427103483833579,-0.0501349663710537,-0.1243811462480112,-0.0505898703714105,-0.0418853908291695,-0.041902799788254,-0.0420594804200143,-0.0436262867376177,-0.0592943499136515,-0.0829259050488751,-0.0418853908291695,-0.0419674718576089,-0.0427062011135636,-0.0500934936731106,-0.1239664192685807,-4514.406354854086,-0.0418853908291695,-9.070614329755683,-90.32917478009432,-902.9147792834808,-9028.770824317346
sample_state_combined_county_id_10ppc_600_size_seed_5678.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-275024.38662316825,573,-0.0831504137184228,-0.0417755993144356,-0.0418583489432436,-0.0426030956025154,-0.0500505621952331,-0.1245252281224099,-0.0509395181948969,-0.0417755993144356,-0.0417939271521966,-0.0419588776920449,-0.0436083830905279,-0.0601034370753581,-0.0851264682940215,-0.0417755993144356,-0.0418623010523948,-0.0426426166940274,-0.0504457731103528,-0.1284773372736073,-4514.406286687364,-0.0417755993144356,-9.070504621490535,-90.3290658210754,-902.9146778169244,-9028.770797775413
