sampled_path,sampling_type,diversity
random_sample_1500_points_seed_5678.pkl,random_sampling,92741738.63716169
random_sample_1300_points_seed_1213.pkl,random_sampling,80579332.16973868
random_sample_600_points_seed_1213.pkl,random_sampling,37528132.68383217
random_sample_300_points_seed_789.pkl,random_sampling,18838156.71943512
random_sample_3000_points_seed_1.pkl,random_sampling,181872309.1607972
random_sample_1400_points_seed_1213.pkl,random_sampling,86664092.09998658
random_sample_2700_points_seed_1213.pkl,random_sampling,164322243.9121897
random_sample_1100_points_seed_5678.pkl,random_sampling,68368050.40619962
random_sample_200_points_seed_5678.pkl,random_sampling,12575359.059465265
random_sample_800_points_seed_1415.pkl,random_sampling,49920264.18654701
random_sample_1100_points_seed_789.pkl,random_sampling,68370430.8137842
random_sample_500_points_seed_789.pkl,random_sampling,31316153.950952753
random_sample_2800_points_seed_5678.pkl,random_sampling,170196665.78488797
random_sample_1300_points_seed_9101.pkl,random_sampling,80579899.68565765
random_sample_1200_points_seed_123.pkl,random_sampling,74485264.9812026
random_sample_1400_points_seed_123.pkl,random_sampling,86672722.55987184
random_sample_300_points_seed_9101.pkl,random_sampling,18838315.50657001
random_sample_900_points_seed_1.pkl,random_sampling,56084889.02043188
random_sample_1800_points_seed_789.pkl,random_sampling,110873129.65135173
random_sample_2600_points_seed_1213.pkl,random_sampling,158446664.4129442
random_sample_2300_points_seed_1234.pkl,random_sampling,140716972.05683258
random_sample_100_points_seed_9101.pkl,random_sampling,6295662.036886255
random_sample_2000_points_seed_1213.pkl,random_sampling,122853742.68462418
random_sample_1400_points_seed_9101.pkl,random_sampling,86668932.27271411
random_sample_1200_points_seed_1213.pkl,random_sampling,74477443.18406947
random_sample_2500_points_seed_123.pkl,random_sampling,152557018.68409327
random_sample_2600_points_seed_123.pkl,random_sampling,158442721.11256215
random_sample_1300_points_seed_1.pkl,random_sampling,80593221.86562023
random_sample_2200_points_seed_1213.pkl,random_sampling,134783145.96679053
random_sample_2000_points_seed_1.pkl,random_sampling,122849564.22763696
random_sample_3000_points_seed_456.pkl,random_sampling,181885814.0393116
random_sample_200_points_seed_123.pkl,random_sampling,12576544.09707827
random_sample_2500_points_seed_1213.pkl,random_sampling,152552644.75283608
random_sample_2900_points_seed_5678.pkl,random_sampling,176045263.70833883
random_sample_700_points_seed_789.pkl,random_sampling,43733247.673825495
random_sample_1200_points_seed_789.pkl,random_sampling,74488093.1685263
random_sample_2500_points_seed_789.pkl,random_sampling,152583879.2906141
random_sample_900_points_seed_123.pkl,random_sampling,56083906.249469325
random_sample_1100_points_seed_1213.pkl,random_sampling,68360463.60842218
random_sample_600_points_seed_9101.pkl,random_sampling,37530959.78880137
random_sample_2600_points_seed_1234.pkl,random_sampling,158447033.43351316
random_sample_1900_points_seed_9101.pkl,random_sampling,116870764.22989736
random_sample_1200_points_seed_42.pkl,random_sampling,74482572.8960685
random_sample_200_points_seed_9101.pkl,random_sampling,12574814.34464853
random_sample_2500_points_seed_9101.pkl,random_sampling,152568158.86083943
random_sample_1700_points_seed_1.pkl,random_sampling,104840192.02343087
random_sample_2400_points_seed_123.pkl,random_sampling,146650149.85178792
random_sample_1900_points_seed_1234.pkl,random_sampling,116864580.58176182
random_sample_500_points_seed_1415.pkl,random_sampling,31319556.49034593
random_sample_100_points_seed_1213.pkl,random_sampling,6295818.074221413
random_sample_2400_points_seed_456.pkl,random_sampling,146665384.11655527
random_sample_1600_points_seed_123.pkl,random_sampling,98796292.27097839
random_sample_2000_points_seed_42.pkl,random_sampling,122850764.31247458
random_sample_1500_points_seed_1213.pkl,random_sampling,92734447.34212323
random_sample_600_points_seed_123.pkl,random_sampling,37533670.94688132
random_sample_1000_points_seed_789.pkl,random_sampling,62234607.844731
random_sample_2200_points_seed_1234.pkl,random_sampling,134777467.25094566
random_sample_1300_points_seed_1415.pkl,random_sampling,80601019.2099867
random_sample_700_points_seed_1415.pkl,random_sampling,43734391.15504259
random_sample_300_points_seed_1.pkl,random_sampling,18839287.465419076
random_sample_1900_points_seed_5678.pkl,random_sampling,116862385.01531614
random_sample_400_points_seed_42.pkl,random_sampling,25086519.30854946
random_sample_1800_points_seed_123.pkl,random_sampling,110860755.03558657
random_sample_1900_points_seed_1415.pkl,random_sampling,116885875.3317291
random_sample_700_points_seed_123.pkl,random_sampling,43731961.42635492
random_sample_1200_points_seed_1415.pkl,random_sampling,74496161.9811011
random_sample_1800_points_seed_5678.pkl,random_sampling,110856834.00812644
random_sample_1800_points_seed_9101.pkl,random_sampling,110862244.95316473
random_sample_1000_points_seed_1213.pkl,random_sampling,62227544.508386075
random_sample_2100_points_seed_1.pkl,random_sampling,128821235.89473806
random_sample_1400_points_seed_789.pkl,random_sampling,86678540.78224419
random_sample_2900_points_seed_1234.pkl,random_sampling,176020663.31427795
random_sample_600_points_seed_1.pkl,random_sampling,37534029.86955905
random_sample_200_points_seed_456.pkl,random_sampling,12575386.927778235
random_sample_2500_points_seed_1234.pkl,random_sampling,152552530.45579743
random_sample_2100_points_seed_9101.pkl,random_sampling,128832687.05763099
random_sample_1900_points_seed_1.pkl,random_sampling,116863398.83629854
random_sample_1100_points_seed_123.pkl,random_sampling,68367217.74992144
random_sample_1100_points_seed_1234.pkl,random_sampling,68368027.35691805
random_sample_700_points_seed_456.pkl,random_sampling,43736639.4792385
random_sample_2100_points_seed_123.pkl,random_sampling,128825227.49369305
random_sample_2900_points_seed_123.pkl,random_sampling,176020791.24815112
random_sample_500_points_seed_42.pkl,random_sampling,31317169.81925938
random_sample_900_points_seed_5678.pkl,random_sampling,56081517.92421196
random_sample_2100_points_seed_1415.pkl,random_sampling,128842258.53513138
random_sample_2500_points_seed_1415.pkl,random_sampling,152591641.99761888
random_sample_2000_points_seed_1415.pkl,random_sampling,122871905.61691049
random_sample_2700_points_seed_5678.pkl,random_sampling,164341401.0838917
random_sample_700_points_seed_1234.pkl,random_sampling,43731946.40370879
random_sample_1000_points_seed_1.pkl,random_sampling,62234005.31364115
random_sample_2200_points_seed_5678.pkl,random_sampling,134788545.70091453
random_sample_2200_points_seed_1.pkl,random_sampling,134776842.29094842
random_sample_700_points_seed_9101.pkl,random_sampling,43730420.419168
random_sample_2100_points_seed_1213.pkl,random_sampling,128826989.91107665
random_sample_3000_points_seed_5678.pkl,random_sampling,181879632.94407088
random_sample_200_points_seed_1.pkl,random_sampling,12575506.381297132
random_sample_1300_points_seed_789.pkl,random_sampling,80592076.2778487
random_sample_300_points_seed_42.pkl,random_sampling,18838791.454343468
random_sample_500_points_seed_1.pkl,random_sampling,31318625.885245677
random_sample_1000_points_seed_42.pkl,random_sampling,62228568.63304116
random_sample_100_points_seed_456.pkl,random_sampling,6295712.274491291
random_sample_1500_points_seed_1.pkl,random_sampling,92747095.80265671
random_sample_1200_points_seed_1.pkl,random_sampling,74488229.42379142
random_sample_1600_points_seed_1234.pkl,random_sampling,98799642.90876724
random_sample_300_points_seed_1213.pkl,random_sampling,18838580.43907374
