initial_set,sampling_type,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_0.99,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_0.99,pop_risk_states_1
random_sample_1600_points_seed_789.pkl,random_sampling,1600,-0.047260504732695406,-0.025,-0.025044521009465394,-0.025445210094653913,-0.029452100946539085,-0.0690757993707369,-0.0695210094653908,-0.030177321489898837,-0.025,-0.025010354642979793,-0.025103546429797976,-0.026035464297979767,-0.0352510965499997,-0.03535464297979768,-0.04762507438264851,-0.025,-0.025045250148765297,-0.02545250148765297,-0.029525014876529705,-0.06979764727764405,-0.070250148765297,-0.28532573742987344,-0.025,-0.02552065147485975,-0.030206514748597466,-0.07706514748597469,-0.5404449601111495,-0.5456514748597467
random_sample_600_points_seed_42.pkl,random_sampling,600,-0.0772648752801618,-0.040824829046386304,-0.04089770913885385,-0.041553629971061816,-0.048112838293141405,-0.11297612058926175,-0.11370492151393727,-0.04929165238674869,-0.040824829046386304,-0.040841762693067024,-0.040994165513193556,-0.04251819371445878,-0.057589139260303825,-0.05775847572711107,-0.07762369556612103,-0.040824829046386304,-0.040898426779425776,-0.041560806376781,-0.048184602350333255,-0.11368658475546109,-0.11442256208585577,-0.343919646088414,-0.040824829046386304,-0.04143101868047036,-0.046886725387226866,-0.10144379245479186,-0.6409525667896013,-0.6470144631304416
random_sample_400_points_seed_456.pkl,random_sampling,400,-0.09474925631736372,-0.05,-0.05008949851263473,-0.050894985126347284,-0.05894985126347274,-0.13860352750838018,-0.13949851263472746,-0.06038905257804212,-0.05,-0.05002077810515608,-0.05020778105156084,-0.052077810515608426,-0.07057032410452341,-0.07077810515608424,-0.09616578871968354,-0.05,-0.05009233157743937,-0.05092331577439367,-0.05923315774393672,-0.14140826166497342,-0.14233157743936709,-35.05871859283476,-0.05,-0.12001743718566954,-0.7501743718566951,-7.051743718566954,-69.36726281381283,-70.06743718566952
random_sample_900_points_seed_1213.pkl,random_sampling,900,-0.063222516149923,-0.03333333333333334,-0.03339311169896651,-0.033931116989665125,-0.03931116989665127,-0.09251391531018088,-0.09311169896651267,-0.04023574465381394,-0.033333333333333326,-0.03334713815597429,-0.03347138155974294,-0.034713815597429455,-0.047000107747884934,-0.04713815597429455,-0.06363447003572299,-0.03333333333333333,-0.03339393560673811,-0.03393935606738113,-0.039393560673811265,-0.09332958400406485,-0.09393560673811266,-14.366588255626956,-0.03333333333333333,-0.06199984317792057,-0.3199984317792057,-2.8999843177920575,-28.413178079474708,-28.699843177920577
random_sample_800_points_seed_9101.pkl,random_sampling,800,-0.06672254434568813,-0.035355339059327376,-0.0354180734699001,-0.035982683165054596,-0.041628780116599526,-0.09746240552632167,-0.09808974963204889,-0.04267984933640171,-0.035355339059327376,-0.03536998807988152,-0.03550182926486886,-0.03682024111474223,-0.04985786940793455,-0.05000435961347604,-0.0671438258392514,-0.035355339059327376,-0.03541891603288722,-0.035991108794925855,-0.04171303641531218,-0.09829654288357692,-0.0989323126191754,-2.1119189155316676,-0.03535533905932737,-0.03950846621227205,-0.07688661058877416,-0.4506680543537954,-4.146951220474561,-4.188482492004007
random_sample_200_points_seed_42.pkl,random_sampling,200,-0.13433179085462535,-0.07071067811865475,-0.07083792034412668,-0.07198310037337416,-0.08343490066584887,-0.19668048133587657,-0.19795290359059597,-0.08540301717472909,-0.07071067811865475,-0.0707400627967669,-0.07100452489977624,-0.07364914592986961,-0.09980150944968194,-0.10009535623080343,-0.13523240766213795,-0.07071067811865475,-0.07083972157774171,-0.07200111270952442,-0.08361502402735138,-0.19846370261475152,-0.19975413720562119,-63.491305913257584,-0.07071067811865474,-0.19755186858893262,-1.3391225828214328,-12.75482972514644,-125.64348924369371,-126.91190114839648
random_sample_400_points_seed_9101.pkl,random_sampling,400,-0.0945689409453358,-0.05,-0.05008913788189068,-0.05089137881890672,-0.05891378818906716,-0.1382465030717649,-0.1391378818906716,-0.06036818801843813,-0.05,-0.05002073637603688,-0.05020736376036876,-0.052073637603687634,-0.07052901227650749,-0.07073637603687624,-0.09497677305295843,-0.05,-0.05008995354610592,-0.05089953546105917,-0.05899535461059169,-0.13905401064485767,-0.13995354610591687,-2.1704331947117224,-0.05,-0.054240866389423444,-0.09240866389423444,-0.4740866389423445,-4.248457725529211,-4.290866389423444
random_sample_1500_points_seed_5678.pkl,random_sampling,1500,-0.04869454243089574,-0.025819888974716113,-0.025865638281628474,-0.026277382043839705,-0.03039481966595204,-0.07111170281795179,-0.07156919588707539,-0.031167941737815306,-0.025819888974716113,-0.02583058508024231,-0.02592685002997809,-0.02688949952733595,-0.03640903344565252,-0.03651599450091451,-0.04913848089549691,-0.025819888974716113,-0.025866526158557675,-0.026286260813131727,-0.03048360735887227,-0.07199070097786212,-0.07245707281627772,-3.4806594038985312,-0.025819888974716113,-0.03272956800456374,-0.0949166792731924,-0.7167877919594792,-6.86640212852387,-6.935498918822346
random_sample_1300_points_seed_1213.pkl,random_sampling,1300,-0.052465155769533645,-0.027735009811261455,-0.027784470103178,-0.0282296127304269,-0.03268103900291589,-0.0767006988086404,-0.07719530172780584,-0.03347820005646718,-0.027735009811261452,-0.027746496191751867,-0.027849873616165567,-0.0288836478603026,-0.039106526496768795,-0.039221390301672904,-0.052891331577037244,-0.027735009811261455,-0.02778532245479301,-0.02823813624657697,-0.03276627416441662,-0.0775445269074975,-0.07804765334281302,-2.084355295032025,-0.027735009811261455,-0.03184825038170298,-0.06886741551567672,-0.4390590668554142,-4.099843174548372,-4.140975580252788
random_sample_600_points_seed_1213.pkl,random_sampling,600,-0.07747394552352446,-0.040824829046386304,-0.040898127279340585,-0.041557811375929066,-0.048154652341813944,-0.11339007967111983,-0.1141230620006626,-0.04928204083948263,-0.040824829046386304,-0.04084174346997249,-0.04099397328224823,-0.04251627140500557,-0.05757010839671703,-0.05773925263257895,-0.07798934727102712,-0.040824829046386304,-0.040899158082835584,-0.04156811941087912,-0.048257732691314476,-0.11441057513117511,-0.11515386549566793,-25.953024131602138,-0.040824829046386304,-0.0926492276514978,-0.5590688150975014,-5.223264689557537,-51.34697944810677,-51.8652234341579
random_sample_300_points_seed_789.pkl,random_sampling,300,-0.11011118935812991,-0.05773502691896257,-0.0578397792438409,-0.05878255016774591,-0.06821025940679604,-0.16143982854851394,-0.16248735179729729,-0.06972596577646786,-0.05773502691896257,-0.05775900879667757,-0.057974845696112665,-0.06013321469046362,-0.08147708585682303,-0.08171690463397314,-0.11103763832816138,-0.05773502691896257,-0.057841632141780966,-0.058801079147146544,-0.06839554920080233,-0.1632741975091762,-0.16434024973736022,-3.607363942190186,-0.05773502691896257,-0.064834284749505,-0.12872760522438706,-0.7676608099732072,-7.086000279155983,-7.15699285746141
random_sample_3000_points_seed_1.pkl,random_sampling,3000,-0.034468373001827216,-0.018257418583505533,-0.018289840492342183,-0.01858163767187197,-0.02149960946716987,-0.05035510833178246,-0.05067932742014889,-0.022040003496010502,-0.018257418583505533,-0.01826498375333055,-0.018333070281755633,-0.019013935566006532,-0.025746936710265372,-0.02582258840851547,-0.034721574615087764,-0.018257418583505533,-0.0182903468955687,-0.01858670170413718,-0.021550249789821986,-0.05085644752603834,-0.05118573064666999,-3.452500837859518,-0.018257418583505537,-0.025125905422057563,-0.08694228696902577,-0.705106102438708,-6.81805938875001,-6.886744257135531
random_sample_1400_points_seed_1213.pkl,random_sampling,1400,-0.05052960661354544,-0.026726124191242435,-0.02677373115608704,-0.027202193839688492,-0.031486820675703034,-0.07385701938740238,-0.07433308903584844,-0.032260418542242764,-0.026726124191242435,-0.026737192779944435,-0.02683681007826244,-0.027832983061442503,-0.0376840270062231,-0.037794712893243106,-0.05098744919416018,-0.026726124191242435,-0.02677464684124827,-0.02721135069130079,-0.031578389191825984,-0.07476354769701958,-0.07524877419707794,-2.080076439460689,-0.026726124191242435,-0.03083282482178133,-0.06779313049663135,-0.4373961872451317,-4.092359748424746,-4.133426754730135
random_sample_2700_points_seed_1213.pkl,random_sampling,2700,-0.036390437806964875,-0.019245008972987525,-0.01927929983065548,-0.019587917549667072,-0.022674094739782998,-0.05319295806426267,-0.05353586664094222,-0.023232096872333064,-0.019245008972987525,-0.019252983148786217,-0.019324750730974435,-0.020042426552856634,-0.0271394430136917,-0.02721918477167861,-0.03673650434321249,-0.019245008972987525,-0.019279991963727976,-0.01959483888039202,-0.02274330804703252,-0.053878169806032945,-0.05422799971343745,-0.26378961186472577,-0.01924500897298753,-0.019734098178771003,-0.02413590103082229,-0.06815392955133519,-0.5034433226986295,-0.508334214756464
random_sample_1100_points_seed_5678.pkl,random_sampling,1100,-0.05709445832459283,-0.030151134457776358,-0.030205021105509988,-0.030690000935112687,-0.03553979923113965,-0.08349891571407297,-0.08403778219140931,-0.03639532367978571,-0.030151134457776355,-0.030163622836220372,-0.030276018242216544,-0.031399972302178225,-0.042514629117354874,-0.042639512901795046,-0.057404762979845134,-0.03015113445777636,-0.030205641714820493,-0.030696207028217737,-0.035601860162190115,-0.08411331893147253,-0.08465839150191391,-3.497277718781008,-0.030151134457776358,-0.03708538762642282,-0.09949366614424099,-0.7235764513224227,-6.895061771417775,-6.964404303104241
random_sample_200_points_seed_5678.pkl,random_sampling,200,-0.132873205552766,-0.07071067811865475,-0.07083500317352297,-0.07195392866733699,-0.08314318360547701,-0.19379248243819502,-0.19503573298687726,-0.08538545164888207,-0.07071067811865475,-0.0707400276657152,-0.07100417358925928,-0.07364563282470021,-0.09976672970850486,-0.10006022517910941,-0.1353376575958653,-0.07071067811865475,-0.07083993207760916,-0.07200321770819898,-0.08363607401409687,-0.1986720974835316,-0.19996463707307582,-131.6964899246332,-0.07071067811865474,-0.33396223661168395,-2.703226263048946,-26.395866527421568,-260.68975358621753,-263.32226917114775
random_sample_800_points_seed_1415.pkl,random_sampling,800,-0.06673413174057105,-0.035355339059327376,-0.03541809664468986,-0.035982914912952246,-0.04163109759557611,-0.09748534856818986,-0.09811292442181474,-0.04267680230288122,-0.035355339059327376,-0.03536998198581448,-0.035501768324198456,-0.03681963170803814,-0.049851836281564005,-0.04999826554643508,-0.06748996884063393,-0.035355339059327376,-0.03541960831888999,-0.03599803165495351,-0.04178226501558869,-0.09898190602631435,-0.09962459862194048,-2.1132410300162614,-0.03535533905932737,-0.03951111044124123,-0.07691305287846606,-0.45093247725071417,-4.1495690071540565,-4.1911267209731955
random_sample_1100_points_seed_789.pkl,random_sampling,1100,-0.05706326966703946,-0.030151134457776358,-0.030204958728194883,-0.03068937716196162,-0.03553356149962898,-0.0834371621721173,-0.08397540487630256,-0.036394597362924566,-0.030151134457776355,-0.03016362138358665,-0.030276003715879324,-0.031399827038806,-0.04251319100996981,-0.04263806026807277,-0.05741919196316117,-0.03015113445777636,-0.03020567057278713,-0.030696495607884053,-0.03560474595885332,-0.08414188831843829,-0.08468724946854599,-3.4969750455273174,-0.030151134457776358,-0.03708478227991544,-0.09948761267916718,-0.7235159166716846,-6.894462478375467,-6.963798956596857
random_sample_500_points_seed_789.pkl,random_sampling,500,-0.08483921541722078,-0.04472135954999579,-0.04480159526173024,-0.04552371666734029,-0.05274493072344079,-0.12415471416710128,-0.12495707128444578,-0.05400950085009766,-0.04472135954999579,-0.04473993583259599,-0.04490712237599783,-0.04657898781001617,-0.0631118793241975,-0.06329764215019953,-0.08526205182512156,-0.044721359549995794,-0.044802440934546044,-0.04553217339549831,-0.052829498005020945,-0.12499193025474481,-0.12580274410024733,-3.55380094315072,-0.0447213595499958,-0.05173951871719724,-0.11490295122201029,-0.7465372762701408,-6.992698935079431,-7.062880526751445
random_sample_2800_points_seed_5678.pkl,random_sampling,2800,-0.035661453412096186,-0.01889822365046136,-0.01893175010998463,-0.019233488245694055,-0.022250869602788326,-0.0520894185784983,-0.05242468317373101,-0.022811823079967007,-0.01889822365046136,-0.01890605084932037,-0.018976495639051467,-0.01968094353636249,-0.026647150520882547,-0.026725422509472654,-0.03594827339903013,-0.01889822365046136,-0.0189323237499585,-0.019239224645432734,-0.022308233600175115,-0.052657322152627514,-0.0529983231475989,-3.4548519173320664,-0.01889822365046136,-0.02577013103782457,-0.08761729752409346,-0.7060889623867823,-6.82208653714004,-6.89080561101367
random_sample_1300_points_seed_9101.pkl,random_sampling,1300,-0.05233180913564696,-0.027735009811261455,-0.027784203409910228,-0.02822694579774916,-0.03265436967613856,-0.07643667247354474,-0.07692860846003247,-0.03347940172121009,-0.027735009811261452,-0.027746498595081354,-0.02784989764946043,-0.028883888193251182,-0.03910890579295975,-0.03922379363115873,-0.05272383964785149,-0.027735009811261455,-0.027784987470934636,-0.028234786407993255,-0.03273277577857946,-0.0772128928877097,-0.07771266948444153,-0.2949056398063247,-0.027735009811261455,-0.028269351071251583,-0.03307842241116271,-0.08116913581027412,-0.5567328572014868,-0.562076269801388
random_sample_1200_points_seed_123.pkl,random_sampling,1200,-0.05474657298226522,-0.028867513459481284,-0.02891927157852685,-0.02938509464993696,-0.03404332536403807,-0.08010805131459348,-0.08062563250504917,-0.0348453121795231,-0.028867513459481284,-0.02887946905692137,-0.028987069433882122,-0.030063073203489644,-0.04070355492516409,-0.040823110899564925,-0.05522352207690277,-0.028867513459481284,-0.028920225476716126,-0.029394633631829713,-0.03413871518296558,-0.08105241052197582,-0.08157953069432425,-2.0876919628400823,-0.028867513459481284,-0.03298516235824249,-0.0700440024470933,-0.4406324033356015,-4.105339923233072,-4.1465164122206835
random_sample_1400_points_seed_123.pkl,random_sampling,1400,-0.05066834737773671,-0.026726124191242435,-0.026774008637615428,-0.027204968654972322,-0.03151456882854129,-0.07413172610050109,-0.07461057056423098,-0.03226212968483541,-0.026726124191242435,-0.02673719620222962,-0.026836844301114292,-0.02783332528996103,-0.03768741506855653,-0.03779813517842839,-0.051104049590134246,-0.026726124191242435,-0.02677488004204022,-0.027213682699220268,-0.031601709271020795,-0.07499441648104821,-0.07548197498902606,-2.0800026741744135,-0.026726124191242435,-0.03083267729120878,-0.06779165519090585,-0.4373814341878766,-4.092213693157921,-4.133279224157585
random_sample_300_points_seed_9101.pkl,random_sampling,300,-0.10927105651356836,-0.05773502691896257,-0.057838098978151786,-0.058765747510854685,-0.06804223283788371,-0.15977636551628205,-0.16080708610817418,-0.06969736572969244,-0.05773502691896257,-0.05775895159658402,-0.05797427369517716,-0.06012749468110855,-0.08142045776420774,-0.08165970454042232,-0.10977036659295165,-0.05773502691896257,-0.057839097598310546,-0.05877573371244235,-0.06814209485376038,-0.16076499947346096,-0.16180570626694074,-5.39631941042395,-0.05773502691896257,-0.06841219568597254,-0.16450671458906233,-1.12545190361996,-10.628132106258837,-10.734903793928936
random_sample_900_points_seed_1.pkl,random_sampling,900,-0.0629444709258899,-0.03333333333333334,-0.03339255560851844,-0.033925556085184466,-0.039255560851844645,-0.09196338576659531,-0.09255560851844644,-0.04025737440057797,-0.033333333333333326,-0.033347181415467816,-0.033471814154678224,-0.03471814154678225,-0.04704293464647771,-0.04718141546782261,-0.06347833161703165,-0.03333333333333333,-0.03339362332990073,-0.0339362332990073,-0.039362332990072996,-0.09302042993505602,-0.09362332990072997,-5.2973228468328335,-0.03333333333333333,-0.04386131236033233,-0.13861312360332337,-1.0861312360332334,-10.456032570062344,-10.561312360332336
random_sample_1800_points_seed_789.pkl,random_sampling,1800,-0.044533478478300734,-0.023570226039551584,-0.023612152544429083,-0.02398949108832657,-0.027762876527301417,-0.0650774658682749,-0.06549673091704988,-0.028451484153049697,-0.023570226039551584,-0.02357998855577858,-0.023667851201821546,-0.02454647766225121,-0.033235117104277845,-0.03333274226654781,-0.04491682233064945,-0.023570226039551584,-0.02361291923213378,-0.023997157965373543,-0.02783954529777116,-0.06583648669592536,-0.06626341862174732,-0.2797220332946055,-0.023570226039551584,-0.024082529654061692,-0.028693262184652662,-0.07480058749056237,-0.5307508044045584,-0.5358738405496594
random_sample_2600_points_seed_1213.pkl,random_sampling,2600,-0.037089420208291424,-0.019611613513818404,-0.01964656912720735,-0.019961169647707864,-0.023107174852713006,-0.05421767076887497,-0.05456722690276444,-0.023674407013804515,-0.019611613513818404,-0.019619739100818375,-0.019692869383818125,-0.02042417221381563,-0.027655944643790904,-0.027737200513790625,-0.03744727126363652,-0.019611613513818404,-0.01964728482931804,-0.01996832666881477,-0.02317874506378203,-0.05492621585845828,-0.05528292901345465,-0.2652319209674112,-0.019611613513818404,-0.020102854128725586,-0.02452401966289026,-0.06873567500453696,-0.5059398222719322,-0.5108522284210041
random_sample_2300_points_seed_1234.pkl,random_sampling,2300,-0.03940903843407841,-0.020851441405707473,-0.02088855659976422,-0.021222593346274896,-0.024562960811381665,-0.05759548352188193,-0.057966635462449345,-0.025169612755954404,-0.020851441405707473,-0.020860077748407972,-0.020937804832712417,-0.02171507567575686,-0.029401420679196398,-0.029487784106201335,-0.0397606271396241,-0.020851441405707476,-0.02088925977717531,-0.021229625120385807,-0.024633278552490805,-0.05829162915886239,-0.05866981287354073,-5.250450346101258,-0.020851441405707476,-0.03131063921509858,-0.12544341949961846,-1.0667712223448171,-10.375457272702894,-10.480049250796807
random_sample_100_points_seed_9101.pkl,random_sampling,100,-0.19240768993240953,-0.1,-0.10018481537986483,-0.10184815379864819,-0.11848153798648192,-0.28296722606617086,-0.2848153798648191,-0.12102111424938311,-0.1,-0.10004204222849877,-0.10042042228498765,-0.10420422284987663,-0.1416218062137785,-0.1420422284987662,-0.190881691168526,-0.1,-0.10018176338233706,-0.10181763382337052,-0.11817633823370523,-0.2799457485136815,-0.281763382337052,-518.5562166351272,-0.1,-1.1369124332702543,-10.469124332702542,-103.79124332702543,-1026.6433089375516,-1037.0124332702544
random_sample_2000_points_seed_1213.pkl,random_sampling,2000,-0.04222359221747729,-0.022360679774997894,-0.022400405599882857,-0.022757938023847485,-0.026333262263493775,-0.0616892464111071,-0.06208650465995669,-0.02699126568743785,-0.022360679774997894,-0.022369940946822774,-0.022453291493246694,-0.023286796957485884,-0.031529239881629006,-0.0316218515998778,-0.042662158858394264,-0.022360679774997897,-0.02240128273316469,-0.022766709356665825,-0.026420975591677172,-0.0625576083601227,-0.06296363794179063,-0.27539290482608403,-0.0223606797749979,-0.022866744225100072,-0.02742132427601962,-0.07296712478521512,-0.5233644853761485,-0.5284251298771702
random_sample_1400_points_seed_9101.pkl,random_sampling,1400,-0.050432585912999546,-0.026726124191242435,-0.02677353711468595,-0.027200253425677577,-0.03146741653559386,-0.07366491840032152,-0.07413904763475665,-0.0322636600310322,-0.026726124191242435,-0.026737199262922014,-0.02683687490803823,-0.02783363135920039,-0.03769044515402617,-0.037801195870821966,-0.050810915239069214,-0.026726124191242435,-0.02677429377333809,-0.027207820012198968,-0.03154308240080779,-0.07441401046593946,-0.07489570628689599,-0.2912985789445821,-0.026726124191242435,-0.027255269100749116,-0.03201757328630922,-0.07964061514191036,-0.550579584602855,-0.5558710336979218
random_sample_1200_points_seed_1213.pkl,random_sampling,1200,-0.05463189713998856,-0.028867513459481284,-0.0289190422268423,-0.029382801133091427,-0.034020390195582735,-0.07988099314688568,-0.08039628082049582,-0.034845299311181764,-0.028867513459481284,-0.028879469031184685,-0.028987069176515293,-0.03006307062982138,-0.040703529445848236,-0.040823085162882244,-0.05510253945707891,-0.028867513459481284,-0.02891998351147648,-0.029392213979433236,-0.03411451865900081,-0.08081286493472459,-0.08133756545467655,-2.0885768984865685,-0.028867513459481284,-0.03298693222953546,-0.07006170116002303,-0.4408093904648988,-4.1070920958131145,-4.148286283513656
random_sample_2500_points_seed_123.pkl,random_sampling,2500,-0.037739914279481854,-0.02,-0.020035479828558966,-0.020354798285589636,-0.02354798285589637,-0.055125030273374065,-0.055479828558963704,-0.024141409185938455,-0.019999999999999997,-0.02000828281837188,-0.02008282818371877,-0.02082828183718769,-0.028199990188158136,-0.028282818371876912,-0.03815766204949793,-0.020000000000000004,-0.020036315324098997,-0.02036315324098996,-0.02363153240989959,-0.05595217085800589,-0.05631532409899585,-2.0542314460000775,-0.019999999999999997,-0.024068462892000153,-0.06068462892000156,-0.4268462892000155,-4.047778263080153,-4.088462892000154
random_sample_2600_points_seed_123.pkl,random_sampling,2600,-0.036995372996636106,-0.019611613513818404,-0.01964638103278404,-0.019959288703474756,-0.023088365410381943,-0.05403145728979745,-0.05437913247945381,-0.023672732749674796,-0.019611613513818404,-0.019619735752290115,-0.01969283589853553,-0.020423837360989683,-0.02765262960081407,-0.0277338519855312,-0.037402612177844394,-0.019611613513818404,-0.019647195511146454,-0.019967433487098923,-0.023169813246623604,-0.054837790868589864,-0.05519361084187039,-0.2648182666269379,-0.019611613513818404,-0.020102026820044642,-0.024515746576080796,-0.06865294413644231,-0.505120786677795,-0.5100249197400575
random_sample_1300_points_seed_1.pkl,random_sampling,1300,-0.05253791709625173,-0.027735009811261455,-0.027784615625831437,-0.02823106795696126,-0.03269559126825951,-0.07684476623554219,-0.07734082438124201,-0.03349140697345876,-0.027735009811261452,-0.027746522605585848,-0.0278501377545054,-0.028886289243700916,-0.03913267619241211,-0.03924780413565606,-0.0527895103692464,-0.027735009811261455,-0.027785118812377427,-0.028236099822421156,-0.032745909922858446,-0.07734292091607164,-0.07784401092723135,-5.276108053181254,-0.027735009811261455,-0.03823175589800144,-0.1327024706786613,-1.07740961848526,-10.419513635683849,-10.524481096551245
random_sample_2200_points_seed_1213.pkl,random_sampling,2200,-0.04024893752243119,-0.02132007163556104,-0.021357929367334785,-0.021698648953298445,-0.02510584481293507,-0.05879922609156392,-0.05917780340930133,-0.025735115951431846,-0.021320071635561037,-0.02132890172419278,-0.021408372521878456,-0.0222030804987352,-0.030061859380985233,-0.030150160267302648,-0.04068659484014946,-0.021320071635561044,-0.02135880468197022,-0.021707402099652807,-0.025193376276478725,-0.059665787580646105,-0.06005311804473788,-0.27153910724006974,-0.02132007163556104,-0.021820509706770057,-0.026324452347651215,-0.0713638787564628,-0.5167537621324884,-0.5217581428445786
random_sample_2000_points_seed_1.pkl,random_sampling,2000,-0.042215731569495325,-0.022360679774997894,-0.02240038987858689,-0.022757780810887845,-0.026331690133897384,-0.061673682328102816,-0.06207078336399276,-0.02699425433777354,-0.022360679774997894,-0.022369946924123446,-0.02245335126625341,-0.023287394687553024,-0.031535157409293677,-0.03162782890054919,-0.042528145232337874,-0.022360679774997897,-0.022401014705912575,-0.022764029084144696,-0.026394172866465893,-0.06229226138053105,-0.06269561068967786,-5.256157723318832,-0.0223606797749979,-0.03282827386208556,-0.12703662064587457,-1.0691200884837646,-10.385278825991787,-10.489954766862665
random_sample_3000_points_seed_456.pkl,random_sampling,3000,-0.03445650753716539,-0.018257418583505533,-0.018289816761412857,-0.01858140036257873,-0.021497236374237512,-0.05033161471175206,-0.05065559649082525,-0.022038814081395415,-0.018257418583505533,-0.018264981374501315,-0.01833304649346333,-0.019013697683083513,-0.0257445816693275,-0.025820209579285297,-0.03480953158187068,-0.018257418583505533,-0.018290522809502267,-0.018588460843472838,-0.021567841183178567,-0.05103060232026853,-0.05136164458023583,-2.047932639169724,-0.018257418583505537,-0.022316769024677975,-0.05885092299522991,-0.4241924627007493,-4.037014355344218,-4.077607859755942
random_sample_200_points_seed_123.pkl,random_sampling,200,-0.1362861634454941,-0.07071067811865475,-0.07084182908930842,-0.07202218782519154,-0.08382577518402262,-0.20055013906579666,-0.20186164877233345,-0.08535533905932738,-0.07071067811865475,-0.0707399674405361,-0.07100357133746821,-0.07363961030678928,-0.09970710678118655,-0.1,-0.13615638550388964,-0.07071067811865475,-0.07084156953342521,-0.07201959226635946,-0.08379981959570172,-0.2002931787414198,-0.2016020928891245,-77.59306935459148,-0.07071067811865474,-0.2257553954716004,-1.621157851648111,-15.57518241341322,-153.56498085753483,-155.11542803106428
random_sample_2500_points_seed_1213.pkl,random_sampling,2500,-0.03781667097773854,-0.02,-0.020035633341955475,-0.020356333419554774,-0.02356333419554771,-0.0552770085359223,-0.055633341955477075,-0.02414419690225661,-0.019999999999999997,-0.020008288393804512,-0.02008288393804513,-0.020828839380451325,-0.02820550986646808,-0.028288393804513215,-0.038193434744355784,-0.020000000000000004,-0.020036386869488713,-0.020363868694887117,-0.023638686948871158,-0.05602300079382444,-0.05638686948871155,-0.2666341862449667,-0.019999999999999997,-0.020493268372489933,-0.024932683724899336,-0.06932683724899334,-0.508335688765034,-0.5132683724899333
random_sample_2900_points_seed_5678.pkl,random_sampling,2900,-0.03504183631481046,-0.018569533817705187,-0.0186024784226994,-0.018898979867647294,-0.02186399431712624,-0.05118469276197363,-0.05151413881191573,-0.022414878759336405,-0.018569533817705187,-0.018577224507588447,-0.01864644071653781,-0.019338602806031432,-0.026183316802135002,-0.026260223700967627,-0.035319206160214944,-0.018569533817705187,-0.018603033162390207,-0.018904527264555382,-0.02191946828620714,-0.05173388505587452,-0.05206887850272471,-3.4535198417322746,-0.018569533817705187,-0.025439434433534323,-0.0872685399759966,-0.7055595954006193,-6.819771143488554,-6.888470149646845
random_sample_700_points_seed_789.pkl,random_sampling,700,-0.07199111522157564,-0.03779644730092272,-0.03786483663676403,-0.038480340659335775,-0.04463538088505331,-0.10550188978381553,-0.10618578314222858,-0.045624200683536,-0.03779644730092272,-0.037812102807687945,-0.03795300236857498,-0.039361997977445384,-0.05329539899849702,-0.05345195406614929,-0.07189636675950895,-0.03779644730092272,-0.03786464713983989,-0.03847844569009445,-0.04461643119263997,-0.10531428782892344,-0.10599628621809518,-3.5255059121029535,-0.03779644730092272,-0.04477186623052678,-0.10755063659696332,-0.7353383402613288,-6.9434611876089445,-7.013215376904984
random_sample_1200_points_seed_789.pkl,random_sampling,1200,-0.05460098324457234,-0.028867513459481284,-0.02891898039905147,-0.029382182855183105,-0.0340142074164995,-0.07981978363396158,-0.08033445302966341,-0.03484586718634085,-0.028867513459481284,-0.028879470166935,-0.028987080534018474,-0.030063184204853197,-0.04070465383866323,-0.04082422091320042,-0.054969948421181525,-0.028867513459481284,-0.02891971832940468,-0.029389562158715285,-0.03408800045182133,-0.08055033468364775,-0.08107238338288177,-3.49213058995095,-0.028867513459481284,-0.03579403961246422,-0.09813277498931064,-0.7215201287577748,-6.886128404912588,-6.955393666442417
random_sample_2500_points_seed_789.pkl,random_sampling,2500,-0.037761352634120296,-0.02,-0.020035522705268243,-0.020355227052682407,-0.023552270526824064,-0.05516747821555819,-0.0555227052682406,-0.02414246528527016,-0.019999999999999997,-0.02000828493057054,-0.020082849305705405,-0.02082849305705403,-0.028202081264834915,-0.028284930570540316,-0.038112307400092735,-0.020000000000000004,-0.020036224614800188,-0.020362246148001854,-0.02362246148001855,-0.05586236865218361,-0.056224614800185466,-0.2663519612013995,-0.019999999999999997,-0.0204927039224028,-0.024927039224027992,-0.0692703922402799,-0.507776883178771,-0.5127039224027988
